galaxy,snapshot,snap_int,time_Myr,ptype,xcom,ycom,zcom,vxcom,vycom
M33,193,193,2757.14285,2,5.742937054984232,384.1171116138763,-20.45660275606746,99.6682543511497,34.78207346604771
M33,194,194,2771.42857,1,7.53097,381.275,-19.9023,94.75104459578681,34.916165675126905
M33,194,194,2771.42857,2,7.163177151916184,381.43701805900196,-19.958803873724843,98.34720065389762,34.57651441931548
M33,195,195,2785.71427,1,8.408044074074073,378.9641234567901,-18.976174074074073,92.67253033106961,33.981004548387105
M33,195,195,2785.71427,2,8.575174618278071,378.74168542769576,-19.4569250487601,98.370199972807,33.83709913792682
M33,196,196,2799.99999,1,9.577094820448877,376.0334089775561,-18.71198319201995,93.16743505723906,31.898721434343443
M33,196,196,2799.99999,2,9.962341206362613,376.0238643018018,-18.970103631756757,95.33527479482461,35.21876893884751
M33,197,197,2814.28571,1,0.0,0.0,0.0,0.0,0.0
M33,197,197,2814.28571,2,11.339458572808034,373.29987157203556,-18.429227539590574,93.74826570620478,32.81842309426998
M33,198,198,2828.57141,1,12.44722826923077,370.3585192307692,-17.610715384615386,90.93001744966445,26.828790058724838
M33,198,198,2828.57141,2,12.611619324399777,370.5201320491346,-17.981854606365157,91.74726975959213,33.0219009921504
M33,199,199,2842.85714,1,14.16905,367.899,-17.1678,89.40080797639123,26.04778403878583
M33,199,199,2842.85714,2,13.92909942450063,367.7116438050007,-17.520811482050565,90.2582562650631,31.719189822665935
M33,200,200,2857.14286,1,0.0,0.0,0.0,0.0,0.0
M33,200,200,2857.14286,2,15.190183685244982,364.8991158219851,-17.093256268426224,88.1175293684006,29.940264831013803
M33,201,201,2871.42856,1,15.99572,361.93,-16.93222,88.55069075371901,24.620819183471077
M33,201,201,2871.42856,2,16.426478205491083,362.0758876309086,-16.661223252193604,86.44177486428121,29.644865678084816
M33,202,202,2885.71428,1,17.71286730582524,358.9976577669903,-16.550282597087378,88.4390540049505,24.99975177557756
M33,202,202,2885.71428,2,17.606614940068493,359.24222873858446,-16.249272517123288,81.96938094562654,28.240540153924332
M33,203,203,2899.99998,1,18.7321,356.174,-16.0569,85.89733232119207,23.824420771523183
M33,203,203,2899.99998,2,18.74027668535288,356.41056921086675,-15.81944384073595,79.57703354574203,27.91134144232487
M33,204,204,2914.2857,1,19.998366666666666,353.83733333333333,-15.8348,84.02394543438017,24.689885201818182
M33,204,204,2914.2857,2,19.861483342989573,353.5882142236385,-15.394751984356894,80.38868551809448,26.54995240950582
M33,205,205,2928.57142,1,21.072533333333332,350.6156666666667,-15.4167,81.71343512417221,24.926492847682127
M33,205,205,2928.57142,2,20.918369803063456,350.77665008951664,-14.960879530535111,77.67527586562026,25.21826887100323
M33,206,206,2942.85712,1,-43.55722342497437,452.3274575251179,7.1442742932848065,102.661,-30.926
M33,206,206,2942.85712,2,22.008838543689322,347.910486407767,-14.611061650485437,76.26975688496223,23.57015054094066
M33,207,207,2957.14285,1,23.58451,345.038,-14.58384,73.99162832773109,23.240887265546224
M33,207,207,2957.14285,2,23.073734086345382,345.0634422690763,-14.24212846385542,74.91738693309782,23.275594219724944
M33,208,208,2971.42857,1,24.678739864864866,341.7789391891892,-14.043956554054054,71.27679531587032,22.819904738907855
M33,208,208,2971.42857,2,24.131417787524367,342.1906193957115,-13.920184259259258,72.24021489969043,22.46649945923848
M33,209,209,2985.71427,1,25.234325,339.000875,-13.626900000000001,69.30946804074703,21.096437023769102
M33,209,209,2985.71427,2,25.15947146207975,339.3084949179046,-13.59797961297889,69.6798035930794,22.628427931289586
M33,210,210,2999.99999,1,26.5445125,336.0954791666667,-13.58415,65.58847010714285,21.50465517142857
M33,210,210,2999.99999,2,26.148485670498083,336.4193591954023,-13.257644712643678,68.53143563944202,22.21235011751564
M33,211,211,3014.28571,1,27.812271018276764,333.0043838120104,-13.482779634464752,63.119250882081914,21.74790264897611
M33,211,211,3014.28571,2,27.12009966037736,333.5189941509434,-12.911038716981132,64.57426531835219,22.83132418738102
M33,212,212,3028.57141,1,28.428054545454547,330.1724318181818,-12.889402272727272,60.16692737368421,21.145780068930392
M33,212,212,3028.57141,2,28.04211423773092,330.5872134726628,-12.565616840828513,64.70762712485966,21.597580135341097
M33,213,213,3042.85714,1,0.0,0.0,0.0,0.0,0.0
M33,213,213,3042.85714,2,28.95405298438935,327.6377553719008,-12.249871452708907,62.017933932699194,20.715808566378747
M33,214,214,3057.14284,1,30.018818181818183,324.4381818181818,-12.445027272727273,55.486102080479455,21.02700377773973
M33,214,214,3057.14284,2,29.88508747272727,324.6797390909091,-11.953650625454545,61.67778224516093,20.029088660218182
M33,215,215,3071.42856,1,30.9666,321.709,-11.27665,53.39030129585492,20.814021476683934
M33,215,215,3071.42856,2,30.764750771438823,321.6703353067815,-11.691098832077502,57.28463443250945,18.714076371705385
M33,216,216,3085.71428,1,31.7922,318.856,-11.5625,51.002463135888505,21.53707775087108
M33,216,216,3085.71428,2,31.544757908847185,318.66257605004466,-11.453211367292225,55.25547236414521,19.16899807634536
M33,217,217,3099.99998,1,32.18593333333333,315.687,-10.965733333333333,50.128786411458336,20.181385715277777
M33,217,217,3099.99998,2,32.35328653136531,315.67596199261993,-11.151659926199262,54.39495718392623,18.687044990261562
M33,218,218,3114.2857,1,33.28051086956522,312.5817173913043,-11.128841086956522,47.63174737521816,19.76470961867365
M33,218,218,3114.2857,2,33.11913080676076,312.6639128768078,-10.954709815298832,53.209296793743775,16.720445910778373
M33,219,219,3128.57143,1,33.8738125,309.647125,-11.034775,44.740674416234874,19.672471271157168
M33,219,219,3128.57143,2,33.90236196261682,309.60959789719624,-10.754244955607478,50.585331854431466,16.163357299537395
M33,220,220,3142.85713,1,34.5927,306.275,-10.7851,42.72140532586207,19.14764203689655
M33,220,220,3142.85713,2,34.584435658198615,306.55498106235564,-10.560547311778292,47.65752021632295,15.194240077496753
M33,221,221,3157.14285,1,35.1708375,303.7193125,-10.325066875,39.630899792347826,16.558480368695648
M33,221,221,3157.14285,2,35.23138270866866,303.4777215451828,-10.390386265808232,46.25715845694833,13.989864296196236
M33,222,222,3171.42857,1,35.736821794871794,300.75388974358975,-10.04779944871795,38.15794750260869,15.302470650434783
M33,222,222,3171.42857,2,35.85386007300936,300.40710700433493,-10.222767971708874,44.23633780303618,13.151170436030249
M33,223,223,3185.71427,1,36.426966666666665,297.5466666666667,-9.74268,36.554703034843214,13.698922566027873
M33,223,223,3185.71427,2,36.45524108120438,297.35786656021895,-10.088949400091241,41.91458060382803,11.158836851231365
M33,224,224,3199.99999,1,36.727963157894735,294.4178684210526,-9.446592894736842,35.048403,11.308880110350875
M33,224,224,3199.99999,2,36.98764649898028,294.2717665986857,-9.964578950827102,38.22741688486441,10.26323126028951
M33,225,225,3214.28569,1,37.25682352941176,291.043,-9.549915,32.92496880673759,10.218013879787234
M33,225,225,3214.28569,2,37.533160798548096,291.16142171258866,-9.825820181488202,36.068194322338,8.848337966663065
M33,226,226,3228.57141,1,38.2434,288.092,-9.94014,31.028151769999997,7.9835953803571424
M33,226,226,3228.57141,2,38.02601892511879,288.0209531378011,-9.736094360150746,34.07848444372366,7.038433116160741
M33,227,227,3242.85714,1,38.05892325581395,285.0420465116279,-9.48056465116279,30.172098142857145,5.945340702116401
M33,227,227,3242.85714,2,38.45006893442623,284.8526798360656,-9.664459716393443,29.234900629304935,6.092816740428061
M33,228,228,3257.14284,1,38.8388,281.638,-9.38566,29.300523581722324,3.4821199314586995
M33,228,228,3257.14284,2,38.9265619121881,281.7006944577735,-9.539266176823416,26.159002014654046,5.384916529875675
M33,229,229,3271.42856,1,39.08958510638298,278.69593617021275,-9.079503617021276,26.72211529218472,1.7487421332149193
M33,229,229,3271.42856,2,39.260298801534034,278.52489261744967,-9.489805284036434,23.04669400184805,3.9064702085042677
M33,230,230,3285.71428,1,39.6926,275.098,-9.25974,22.4976928877193,0.1195501587719299
M33,230,230,3285.71428,2,39.54595229390681,275.3374577060932,-9.4505392520908,21.465953709595844,3.8768686476096814
M33,231,231,3299.99998,1,39.41889511568123,272.2821850899743,-9.000167979948586,18.42437962784588,0.06131566690017549
M33,231,231,3299.99998,2,39.82187541373973,272.15043219430885,-9.405412334801762,18.05445608547838,2.334621853635184
M33,232,232,3314.2857,1,39.83784864864865,269.1401081081081,-9.271495135135135,17.575794836842103,-2.113588222807017
M33,232,232,3314.2857,2,40.040549881206935,268.95509550962225,-9.387296549061535,14.51414723653742,2.728709610962306
M33,233,233,3328.57143,1,0.0,0.0,0.0,0.0,0.0
M33,233,233,3328.57143,2,40.05526506024096,265.781,-9.39459712428662,11.69825348111999,2.393707994113835
M33,234,234,3342.85713,1,0.0,0.0,0.0,0.0,0.0
M33,234,234,3342.85713,2,40.202275063532404,262.531125794155,-9.356721321473952,9.019824755358682,0.8157598703219532
M33,235,235,3357.14285,1,0.0,0.0,0.0,0.0,0.0
M33,235,235,3357.14285,2,40.32999088145897,259.313289393697,-9.319155349544072,5.773794020755505,-0.19796800109071278
M33,236,236,3371.42857,1,40.1794,256.076,-9.17736,5.975601518644069,-5.4439882436779685
M33,236,236,3371.42857,2,40.40290126501201,256.0392760608487,-9.319907506805444,1.8683758362173253,-1.2394316910779863
M33,237,237,3385.71427,1,40.1032,252.596,-9.208974999999999,2.854328316498317,-7.1305909535353535
M33,237,237,3385.71427,2,40.412389141575915,252.75209032671364,-9.329544229660474,-2.687562481840768,-1.4648685615210106
M33,238,238,3399.99999,1,40.61641875,249.4091875,-9.238458125,-0.41517915604026845,-7.148821852348995
M33,238,238,3399.99999,2,40.32752137186409,249.46844490314385,-9.343595080978089,-6.197617526527655,-2.7250515262154273
M33,239,239,3414.28569,1,40.28373333333333,246.08684848484847,-9.611930787878787,-6.962671774086378,-9.545955785598006
M33,239,239,3414.28569,2,40.213417445873866,246.16980545967996,-9.389524581110763,-10.229658636954404,-4.89235836227636
M33,240,240,3428.57142,1,39.4845,243.028,-10.0402,-11.66927912643678,-9.895989817405583
M33,240,240,3428.57142,2,40.03295752501087,242.86420791648544,-9.450015680730752,-13.891351670058325,-6.2091426019615445
M33,241,241,3442.85714,1,39.5375,239.518,-9.821169999999999,-13.610889037828947,-9.723529172697368
M33,241,241,3442.85714,2,39.82216015334063,239.55404644030668,-9.58354569112815,-17.29711412744816,-8.48763177661987
M33,242,242,3457.14284,1,39.37743617021277,236.26251063829787,-9.837020425531914,-16.467921102000002,-11.026511967133336
M33,242,242,3457.14284,2,39.54376096481523,236.22094180128346,-9.70062830493472,-20.292962393635907,-9.822234971899306
M33,243,243,3471.42856,1,0.0,0.0,0.0,0.0,0.0
M33,243,243,3471.42856,2,39.196684872471415,232.84540413368515,-9.88002726473175,-25.426499281959593,-11.82974248623744
M33,244,244,3485.71428,1,39.295103896103896,229.49135064935064,-10.598246038961038,-23.091788392092262,-14.493468635914335
M33,244,244,3485.71428,2,38.83476966907736,229.4813626999781,-10.054723502081963,-26.70413138558639,-13.208229582997836
M33,245,245,3499.99998,1,38.3743,226.113,-10.2627,-28.3323400785832,-16.001967094233937
M33,245,245,3499.99998,2,38.43532036633231,226.08089838639336,-10.26285934583515,-31.254709096095265,-13.833916052814859
M33,246,246,3514.2857,1,38.084360000000004,222.471,-10.72204,-32.19974192413793,-16.14416631182266
M33,246,246,3514.2857,2,37.971711620727675,222.67073076074973,-10.476158297684675,-34.798624016350566,-15.36144460341829
M33,247,247,3528.57143,1,0.0,0.0,0.0,0.0,0.0
M33,247,247,3528.57143,2,37.46726084350721,219.2260756936737,-10.698933715871254,-39.175471662231416,-15.845994563754855
M33,248,248,3542.85713,1,36.8215,215.829,-10.7174,-41.37249975913621,-17.540561905149502
M33,248,248,3542.85713,2,36.86354365821095,215.75206898086338,-10.917955990209167,-44.21725285830399,-17.493090832635207
M33,249,249,3557.14285,1,36.62239523809524,212.72814285714287,-11.454935952380952,-47.728607960000005,-19.325367468333337
M33,249,249,3557.14285,2,36.215867195176415,212.2758769539973,-11.15223805493524,-49.529590290424345,-19.12332911959831
M33,250,250,3571.42855,1,35.6196,208.7,-11.6106,-53.70505150996677,-19.645234849501662
M33,250,250,3571.42855,2,35.46855786163522,208.80285444743936,-11.422113964510332,-53.65016875279127,-20.131265686487414
M33,251,251,3585.71427,1,0.0,0.0,0.0,0.0,0.0
M33,251,251,3585.71427,2,34.700494157608695,205.281234375,-11.710877860054348,-58.38894109331713,-22.559323264517868
M33,252,252,3599.99999,1,33.99818387096774,201.8915741935484,-12.41372129032258,-64.85128127474403,-23.63983454607509
M33,252,252,3599.99999,2,33.823393680127765,201.73895094684008,-12.057811042664841,-64.2042517404535,-24.040258496595396
M33,253,253,3614.28569,1,32.95529536423841,198.283880794702,-12.620246754966887,-69.07092030991453,-26.12745878786325
M33,253,253,3614.28569,2,32.87436148029331,198.22171196150322,-12.388992896425298,-68.63379808369164,-25.062783517261444
M33,254,254,3628.57142,1,0.0,0.0,0.0,0.0,0.0
M33,254,254,3628.57142,2,31.90057334156887,194.70935985176035,-12.844992376775787,-72.9793140044161,-27.788672986445928
M33,255,255,3642.85714,1,30.9464,191.102,-13.0508,-81.92429627986348,-29.620373201194543
M33,255,255,3642.85714,2,30.83196454015142,191.18117016259154,-13.303930824128088,-79.49214489037487,-32.96837749853716
M33,256,256,3657.14284,1,0.0,0.0,0.0,0.0,0.0
M33,256,256,3657.14284,2,29.645608562881716,187.66300934812415,-13.795672166271968,-86.48988103175185,-34.033264800897
M33,257,257,3671.42856,1,0.0,0.0,0.0,0.0,0.0
M33,257,257,3671.42856,2,28.369576040100252,184.1399582706767,-14.315787095238095,-93.90802552523925,-35.845490997169705
M33,258,258,3685.71428,1,27.1681,180.967,-14.3015,-98.58723084915256,-35.92043668898306
M33,258,258,3685.71428,2,26.96159029089535,180.63137111195064,-14.831234092683541,-100.34211393117467,-37.027939620945794
M33,259,259,3699.99998,1,0.0,0.0,0.0,0.0,0.0
M33,259,259,3699.99998,2,25.47857757966616,177.13438720283258,-15.41036475720789,-107.0381796097192,-41.64045094743735
M33,260,260,3714.28571,1,23.65472,173.47035,-16.3362325,-111.17203691568297,-40.417940007622256
M33,260,260,3714.28571,2,23.902537193027104,173.65460414811045,-16.035839643720575,-114.537346218564,-43.37453193929064
M33,261,261,3728.57143,1,22.027185365853658,170.11765853658537,-16.582029268292683,-115.96289785919055,-43.35719629510961
M33,261,261,3728.57143,2,22.23173580467851,170.20008321615748,-16.692981720567555,-119.70240030337003,-47.00909282374162
M33,262,262,3742.85713,1,20.830593333333333,166.69053333333332,-17.235433333333333,-122.98989259592528,-46.21898206791171
M33,262,262,3742.85713,2,20.482769813504824,166.76442096463023,-17.370584231511256,-128.45906439949223,-48.51479006195742
M33,263,263,3757.14285,1,18.463761904761906,163.57464285714286,-17.990611904761906,-131.3024716855219,-49.57975374747476
M33,263,263,3757.14285,2,18.61147798129384,163.35326045726163,-18.103286074305014,-135.838249440796,-52.23767125941887
M33,264,264,3771.42855,1,16.19383137254902,160.10350980392158,-18.73849607843137,-137.34212495726496,-53.00573835213676
M33,264,264,3771.42855,2,16.6170206991359,159.97892759884786,-18.860101466352447,-143.5423599270979,-53.865114384422704
M33,265,265,3785.71427,1,14.519107843137254,156.90317647058822,-19.735413725490197,-143.53999992894282,-56.010065255285966
M33,265,265,3785.71427,2,14.522688741897076,156.62449331922213,-19.664497698108214,-151.50358774593275,-56.60332994702925
M33,266,266,3799.99999,1,12.668593269230769,153.77725,-20.46445576923077,-151.65565925862072,-57.569701737241374
M33,266,266,3799.99999,2,12.28282033306688,153.3375861977085,-20.49293717026379,-159.26812142580988,-60.31397844614469
M33,267,267,3814.2857,1,9.801599999999999,150.6225,-21.55405,-161.71575405872193,-61.34409516925734
M33,267,267,3814.2857,2,9.945695824308062,150.10967442171415,-21.37017224227838,-165.3573476973329,-63.65544624273186
M33,268,268,3828.57142,1,7.3894899999999994,146.87866666666667,-22.3818,-168.39838240901216,-63.640091363951484
M33,268,268,3828.57142,2,7.527629454277286,146.94466639849827,-22.28406237597211,-172.62014560274116,-65.68210191968831
M33,269,269,3842.85714,1,5.198820869565218,143.8660652173913,-22.996171739130435,-175.17360974533108,-66.12700030220712
M33,269,269,3842.85714,2,5.041565681583872,143.82141477885654,-23.24285079557713,-178.08345051086104,-68.59239867937842
M33,270,270,3857.14284,1,2.6529739574468083,140.47313475177305,-24.093291489361704,-182.76662788944728,-68.52218447085427
M33,270,270,3857.14284,2,2.441663963692026,140.76502318958504,-24.26061251695145,-187.6373245953588,-71.49587552039934
M33,271,271,3871.42856,1,0.0,0.0,0.0,0.0,0.0
M33,271,271,3871.42856,2,-0.3069570300409581,137.81162358400437,-25.26813529411765,-195.64681249336206,-71.59721628506203
M33,272,272,3885.71428,1,-2.9805587673758867,134.4243829787234,-26.41591560283688,-197.362852310231,-72.83055394719472
M33,272,272,3885.71428,2,-3.104643572849691,134.90709293067948,-26.278472367879203,-200.98322330818215,-73.53626933072105
M33,273,273,3899.99998,1,0.0,0.0,0.0,0.0,0.0
M33,273,273,3899.99998,2,-5.979591241136709,132.05194081942338,-27.362510304869637,-206.52473681023307,-76.66896871163641
M33,274,274,3914.28571,1,-8.809179230769232,129.31007692307693,-29.035984615384614,-213.31001950413224,-76.23993515900827
M33,274,274,3914.28571,2,-8.903713550988554,129.29312825182103,-28.4712378251821,-213.0330623831624,-79.14810641364271
M33,275,275,3928.57141,1,-11.679513260869566,126.62327536231884,-29.584829710144927,-219.90602253756262,-75.28222157495827
M33,275,275,3928.57141,2,-11.97416560311284,126.68344280155642,-29.646747418936446,-220.87603599482082,-81.12468099585129
M33,276,276,3942.85713,1,-14.9013,124.49,-30.633,-226.56256930860033,-76.84550427318717
M33,276,276,3942.85713,2,-15.129494610935858,124.18091430073606,-30.87402631440589,-224.85308484459307,-83.57745037377398
M33,277,277,3957.14285,1,0.0,0.0,0.0,0.0,0.0
M33,277,277,3957.14285,2,-18.469793849972422,121.83256494760066,-32.086110204081635,-231.28922075553152,-83.51715033275444
M33,278,278,3971.42855,1,-21.86357142857143,119.76778571428571,-33.116707142857145,-235.49162016949154,-80.45893412440678
M33,278,278,3971.42855,2,-21.807477730340175,119.62184575127392,-33.298868737088554,-236.34709471070806,-83.75561548439116
M33,279,279,3985.71427,1,-25.4673,117.767,-34.4962,-237.89185981775546,-81.77356305862646
M33,279,279,3985.71427,2,-25.213872284388646,117.57179707969432,-34.50707599617904,-241.0863085168393,-84.32215099794902
M33,280,280,4000.0,1,-28.59941265060241,115.76330120481927,-35.61168313253012,-240.47557516778525,-82.86598898825504
M33,280,280,4000.0,2,-28.713121589673914,115.64743872282608,-35.74060597826087,-247.18739178451898,-83.95826019273453
M33,281,281,4014.2857,1,-32.10044655172414,113.74425862068965,-36.83841896551724,-245.02528704318934,-81.64413956312293
M33,281,281,4014.2857,2,-32.28681071814255,113.8704063174946,-36.969596436285094,-250.80216241226645,-84.8565229458838
M33,282,282,4028.57142,1,0.0,0.0,0.0,0.0,0.0
M33,282,282,4028.57142,2,-35.931388856034005,112.19312363703567,-38.29056728885603,-254.45824782467878,-82.80752572620528
M33,283,283,4042.85714,1,-39.51562558139535,110.303,-39.55555348837209,-253.62162660596033,-82.9206220331126
M33,283,283,4042.85714,2,-39.63212968002942,110.71121533652078,-39.45209012504597,-255.61364254400166,-82.04486991074396
M33,284,284,4057.14284,1,-43.3216,109.558,-40.4343,-255.83066221498376,-80.54338465960912
M33,284,284,4057.14284,2,-43.352038424995435,109.41238845240271,-40.612073561118216,-258.3247437270567,-81.61957970073416
M33,285,285,4071.42856,1,-46.9812,108.244,-41.6323,-259.2376473770492,-77.56534203278689
M33,285,285,4071.42856,2,-47.07938258518118,108.3044784568235,-41.729950964485305,-257.5088178235992,-79.29376911871961
M33,286,286,4085.71428,1,0.0,0.0,0.0,0.0,0.0
M33,286,286,4085.71428,2,-50.78667604407322,107.39197352052604,-42.858932521770036,-257.9784575374986,-79.98705376371315
M33,287,287,4099.99999,1,-54.2672,106.596,-43.6615,-260.0847115511551,-72.95495867491748
M33,287,287,4099.99999,2,-54.482464393939395,106.67126867512333,-43.97915673009162,-256.8407920453318,-77.31705835492711
M33,288,288,4114.28571,1,-58.01708513513513,106.45357432432432,-45.0659304054054,-260.0189729411764,-71.52111297142858
M33,288,288,4114.28571,2,-58.12269128551628,106.14915211365211,-45.049243624393625,-253.9991507607639,-74.51340369394624
M33,289,289,4128.57141,1,-62.0643,105.856,-46.4329,-258.50664838709673,-69.3429143837012
M33,289,289,4128.57141,2,-61.749775896042124,105.82489230507899,-46.08317261763207,-253.959227744442,-70.87873261137922
M33,290,290,4142.85713,1,-65.5031,105.569,-47.0397,-254.6504367892977,-64.90606060836122
M33,290,290,4142.85713,2,-65.34816977547496,105.69036994818653,-47.017301174438686,-250.20725329377487,-66.31427012975509
M33,291,291,4157.14285,1,-68.9119,106.28425,-47.635995,-250.2832967959528,-64.09292420404722
M33,291,291,4157.14285,2,-68.87133297438407,105.77086327296459,-47.94044250285528,-245.3653707196029,-63.42598707702016
M33,292,292,4171.42855,1,0.0,0.0,0.0,0.0,0.0
M33,292,292,4171.42855,2,-72.31416887502,106.04363802208353,-48.78328241318611,-240.06508993849135,-59.027070054822474
M33,293,293,4185.71427,1,-75.77245133333334,106.65106666666667,-49.133479333333334,-237.43712685908318,-56.5939562139219
M33,293,293,4185.71427,2,-75.68449312343358,106.56211951754386,-49.56659356203008,-235.1803634085754,-55.397939077586116
M33,294,294,4200.0,1,-79.21349000000001,107.1368,-49.995195,-229.0796467687075,-52.001502120748306
M33,294,294,4200.0,2,-78.98347450559558,107.25604445807144,-50.302890249885024,-227.82882967365455,-51.74536951839203
M33,295,295,4214.2857,1,-82.11220666666667,108.1478,-50.88836666666667,-219.50955171232877,-47.93450882739726
M33,295,295,4214.2857,2,-82.11732532287823,108.18034524907749,-50.98784446494465,-219.18322042698082,-48.808641682484044
M33,296,296,4228.57142,1,0.0,0.0,0.0,0.0,0.0
M33,296,296,4228.57142,2,-85.18983526315789,109.26166578947368,-51.643473443935925,-211.75150836957692,-43.18431995260521
M33,297,297,4242.85714,1,-88.21505,110.4806875,-52.27350625,-200.78436794425085,-38.16092397038328
M33,297,297,4242.85714,2,-88.13878799272975,110.52418618652732,-52.22426873793025,-200.95621051451468,-40.107641572762134
M33,298,298,4257.14284,1,-90.8112,111.8125,-52.556549999999994,-189.1158852849741,-35.598675799999995
M33,298,298,4257.14284,2,-90.94607067779407,111.95110758994022,-52.76504355475358,-191.6910877874609,-36.27897164352494
M33,299,299,4271.42856,1,-94.0098,113.474,-53.2579,-177.63852189141855,-33.34306765323992
M33,299,299,4271.42856,2,-93.60735271422162,113.52184039928218,-53.25332835352176,-180.0198600581839,-32.17001136469316
M33,300,300,4285.71426,1,-96.09246739130435,115.03339130434783,-53.14049347826087,-167.31131051150442,-31.309347926017704
M33,300,300,4285.71426,2,-96.0822058377051,115.2265543029356,-53.68438101350597,-166.60606584765893,-28.265160822724297
M33,301,301,4299.99999,1,-98.63200612244898,117.01555102040817,-53.6108387755102,-156.71858464539008,-29.480165113475177
M33,301,301,4299.99999,2,-98.36204691879867,117.06487430478309,-54.06384639599555,-154.17795559088722,-24.2334072683084
M33,302,302,4314.28571,1,-100.988,118.917,-53.984,-142.3845683807829,-26.77332588701067
M33,302,302,4314.28571,2,-100.47664742382271,119.02224077562327,-54.37413260941828,-142.07454772575142,-19.69095480581484
M33,303,303,4328.57141,1,-102.34986511627908,121.04281395348838,-54.412072093023255,-131.04971259042551,-22.37049871861702
M33,303,303,4328.57141,2,-102.41659721208099,121.04435413209426,-54.61407102555592,-128.93452447433074,-14.500610863154431
M33,304,304,4342.85713,1,-104.20834782608695,123.19943478260869,-54.96249782608696,-119.90674196964284,-18.530289283928568
M33,304,304,4342.85713,2,-104.15726065790926,123.15284402251905,-54.80272957280053,-115.5061495636544,-11.987901352097975
M33,305,305,4357.14285,1,-105.929,125.182,-55.3292,-108.59227837974683,-13.840204688969258
M33,305,305,4357.14285,2,-105.7278288406436,125.33260249063258,-54.95176885607229,-104.25524591771632,-8.282820355665049
M33,306,306,4371.42855,1,-106.803,127.887,-54.9262,-98.15956155992846,-10.120993443649377
M33,306,306,4371.42855,2,-107.11667867517606,127.58905908890846,-55.042575143045774,-90.55819191460398,-4.964417400871387
M33,307,307,4385.71428,1,-108.19311111111111,129.79005555555557,-55.17507222222222,-89.27043804576853,-7.0435499330922235
M33,307,307,4385.71428,2,-108.33863917627677,129.90220527182868,-55.10176780889621,-80.90594399902814,-2.5178555180361117
M33,308,308,4400.0,1,-109.66,132.399,-55.1946,-78.27329771970803,-2.577120898357664
M33,308,308,4400.0,2,-109.4142356993966,132.24494152495885,-55.11143164015359,-70.0263044704924,1.1799424748478475
M33,309,309,4414.2857,1,-110.0675625,134.24475,-54.624362500000004,-65.40515513711152,-0.12495588884826256
M33,309,309,4414.2857,2,-110.3191597502191,134.6180939964943,-55.07142894390885,-57.29096811931365,4.177988621033373
M33,310,310,4428.57142,1,-110.90530769230769,136.7273076923077,-55.10286923076923,-56.39672162088725,1.0314320499075789
M33,310,310,4428.57142,2,-111.0694250301106,137.01869736121756,-54.9980951275594,-46.968422773911584,6.276128466887603
M33,311,311,4442.85714,1,-111.34558823529412,140.04664705882354,-55.253988235294116,-44.76061640719697,3.6350365176136368
M33,311,311,4442.85714,2,-111.65575984914736,139.4312519676432,-54.883818386532575,-35.91921391664072,9.235623998549352
M33,312,312,4457.14284,1,-112.19244525547445,141.76703649635036,-55.134317518248174,-34.041436125714284,6.118023516190477
M33,312,312,4457.14284,2,-112.11210980777632,141.8353888160769,-54.73730410659677,-26.12248653025247,10.817901480569457
M33,313,313,4471.42856,1,0.0,0.0,0.0,0.0,0.0
M33,313,313,4471.42856,2,-112.42363865546218,144.2608281130634,-54.55715407617593,-15.931737614660062,13.693067098304212
M33,314,314,4485.71427,1,-112.39533333333333,146.49933333333334,-54.289500000000004,-13.695738029801982,9.449857493069306
M33,314,314,4485.71427,2,-112.59059084760554,146.67323388240428,-54.34893907494273,-7.43941363471249,14.455464602296962
M33,315,315,4499.99999,1,-112.463,148.8638,-54.2874,-5.017323111788618,10.716584085365854
M33,315,315,4499.99999,2,-112.63329983644095,149.09104819539854,-54.13896698288082,0.8217484620142361,15.44438536002669
M33,316,316,4514.28571,1,0.0,0.0,0.0,0.0,0.0
M33,316,316,4514.28571,2,-112.56632110711561,151.50597461043915,-53.903458973520756,8.619733329897706,17.75994846430731
M33,317,317,4528.57141,1,-112.027,153.757,-53.6575,13.516237143605872,15.106575021593294
M33,317,317,4528.57141,2,-112.3865362369338,153.91636955574913,-53.61977427047038,18.441086923888886,21.016521198511107
M33,318,318,4542.85713,1,-111.8928205128205,156.40941025641027,-53.9019717948718,22.691037577791665,18.215140208333338
M33,318,318,4542.85713,2,-112.05546601741023,156.31956605005442,-53.32391998911861,26.724408086204328,20.38199680820555
M33,319,319,4557.14285,1,-111.405,159.029,-53.2672,30.781385527542373,22.37684423243644
M33,319,319,4557.14285,2,-111.63451088516746,158.71225706829057,-53.01342470639408,32.02372097794044,23.301164597445005
M33,320,320,4571.42855,1,-111.2585,161.05599999999998,-52.68185,39.38734472885032,26.15616648373102
M33,320,320,4571.42855,2,-111.12589391238178,161.08344048266116,-52.66527168170453,39.00983679260574,24.923128248374592
M33,321,321,4585.71428,1,-110.35918604651162,163.37286046511628,-52.47192093023256,46.01702145905173,28.67399678448276
M33,321,321,4585.71428,2,-110.49349039860975,163.42662973824264,-52.301215390463774,47.64538508593519,27.08141197254159
M33,322,322,4600.0,1,-109.8175,165.708125,-51.7394375,54.10143821048035,30.99023023362446
M33,322,322,4600.0,2,-109.76621181452927,165.74966326419806,-51.89496551199913,54.02597649345151,29.54033577251966
