snapshot,time_Myr,bin_index,r_mid,sigma_rad,sigma_tan,sigma_z
2,28.57142,9,9.5,118.66098178598585,119.21645844917636,5.611168097888685
2,28.57142,10,10.5,117.64110051577616,123.1669014960882,5.3943848799237095
2,28.57142,11,11.5,126.54110791250109,121.78320502697521,5.828377029490447
2,28.57142,12,12.5,115.12236192957141,108.19118560420257,3.919205350845046
2,28.57142,13,13.5,59.45950327559759,44.72782336336362,2.936795106674964
2,28.57142,14,14.5,81.66869267528648,97.87203940604307,3.938703216398111
2,28.57142,15,15.5,0.0,0.0,0.0
2,28.57142,16,16.5,62.8684704607619,8.591067668872697,1.3694464604954923
2,28.57142,17,17.5,0.0,0.0,0.0
2,28.57142,18,18.5,0.0,0.0,0.0
2,28.57142,19,19.5,0.0,0.0,0.0
3,42.85712,0,0.5,153.77016000658867,140.0901066690191,50.39702899488149
3,42.85712,1,1.5,147.29158222058362,126.23788605574093,28.57392345955851
3,42.85712,2,2.5,134.4166688539856,132.67588685594748,20.262258634764557
3,42.85712,3,3.5,128.2129165919591,134.6380148541747,15.840116128078796
3,42.85712,4,4.5,129.7254979613867,135.4401222002209,13.426085384452714
3,42.85712,5,5.5,134.17320854176552,125.09560068079479,10.985867892942602
3,42.85712,6,6.5,134.12323309545786,123.01451043690884,9.549964029202686
3,42.85712,7,7.5,128.326688643305,125.99401755021948,7.906726274082468
3,42.85712,8,8.5,129.06787979649286,124.18043518897645,7.54371028453929
3,42.85712,9,9.5,120.34082685013632,121.47329875346384,5.300521092193863
3,42.85712,10,10.5,117.31239943953955,125.77435052269503,6.316043366948454
3,42.85712,11,11.5,125.95864982175308,122.03249704965224,5.21432262266741
3,42.85712,12,12.5,119.26740723115995,87.87127716714238,4.834022615949886
3,42.85712,13,13.5,56.71820576037568,49.06443793521517,2.8646194180952564
3,42.85712,14,14.5,88.15758042196016,92.21567474427793,3.574356392216598
3,42.85712,15,15.5,0.0,0.0,0.0
3,42.85712,16,16.5,62.040232588281086,13.402441294260754,1.4445042658935847
3,42.85712,17,17.5,0.0,0.0,0.0
3,42.85712,18,18.5,0.0,0.0,0.0
3,42.85712,19,19.5,0.0,0.0,0.0
4,57.14285,0,0.5,157.99895761810228,131.51835789659953,49.734530745543715
4,57.14285,1,1.5,156.62743462200407,118.79531109277029,29.079326545715666
4,57.14285,2,2.5,143.59898507048663,125.61567296342038,19.154390688098978
4,57.14285,3,3.5,129.69360999008705,136.20180156653967,16.37181205488675
4,57.14285,4,4.5,124.02303599291743,140.02058419091225,13.967232953576545
4,57.14285,5,5.5,131.4560565133605,132.3622811251516,10.8941160868281
4,57.14285,6,6.5,137.0675455494408,121.33242203348439,9.142506317905863
4,57.14285,7,7.5,131.5979095337763,125.19509093443541,8.367347524689755
4,57.14285,8,8.5,123.35467938580965,131.63321064164253,7.399658819004125
4,57.14285,9,9.5,121.4844989535957,122.18116520908322,5.781622214666453
4,57.14285,10,10.5,124.72165894063514,119.14447647340312,6.662926401801627
4,57.14285,11,11.5,125.63098032010475,126.7051709741361,5.200611474127644
4,57.14285,12,12.5,116.06095325146649,71.75380751078809,4.126068337441506
4,57.14285,13,13.5,80.83497108330376,60.84118753250217,2.9107216929002027
4,57.14285,14,14.5,101.42818672772574,82.41107366533599,3.6798284930842695
4,57.14285,15,15.5,104.25209058465406,103.44283499202864,1.8783947192843478
4,57.14285,16,16.5,0.0,0.0,0.0
4,57.14285,17,17.5,0.0,0.0,0.0
4,57.14285,18,18.5,0.0,0.0,0.0
4,57.14285,19,19.5,0.0,0.0,0.0
5,71.42857,0,0.5,146.57732466226176,142.26701295570967,51.139532019411206
5,71.42857,1,1.5,141.03811365838848,135.68973413424172,29.59825248585697
5,71.42857,2,2.5,146.1648164423691,124.05027354709158,21.00801839402675
5,71.42857,3,3.5,130.30024604041077,138.5735241480301,15.649859512528062
5,71.42857,4,4.5,123.7931016257292,142.3558224045994,13.61623233676857
5,71.42857,5,5.5,130.88297280735637,133.9084048059668,11.430722215709356
5,71.42857,6,6.5,134.68603596144533,126.36211019061149,9.39318031020999
5,71.42857,7,7.5,134.9838987489881,126.3178463664662,8.29225886121592
5,71.42857,8,8.5,123.70544020114338,130.09861607690402,7.369955127975158
5,71.42857,9,9.5,124.29547199501319,128.3002089717207,6.424504599920456
5,71.42857,10,10.5,128.0991022352523,119.11147847136405,6.319678697351018
5,71.42857,11,11.5,115.47003715715934,133.32304346050353,5.68424489614949
5,71.42857,12,12.5,106.15385635386743,60.20153887805107,3.6364137864958894
5,71.42857,13,13.5,105.11042626714794,71.0346702876523,3.082711411828487
5,71.42857,14,14.5,58.48168349808464,6.552222990411404,2.905589386652045
5,71.42857,15,15.5,96.1934340050114,113.2284174026835,1.611304233134149
5,71.42857,16,16.5,0.0,0.0,0.0
5,71.42857,17,17.5,0.0,0.0,0.0
5,71.42857,18,18.5,0.0,0.0,0.0
5,71.42857,19,19.5,0.0,0.0,0.0
6,85.71427,0,0.5,131.8594626604876,152.12861670325563,52.47354186251251
6,85.71427,1,1.5,122.3155070041092,150.80700405257508,30.064607981841764
6,85.71427,2,2.5,137.87881166998235,135.38131276580572,20.285578020462125
6,85.71427,3,3.5,137.43159172939062,134.32419510452738,15.534066199998351
6,85.71427,4,4.5,129.55062427234688,139.88982548313288,13.516513893199651
6,85.71427,5,5.5,129.8693791830483,135.91890708627767,10.958320292329475
6,85.71427,6,6.5,135.16834063632754,128.1989335763551,9.78730818618126
6,85.71427,7,7.5,134.7045947475527,127.5151052036662,8.335130872538414
6,85.71427,8,8.5,125.19756390038123,132.48713199237605,7.48735274862307
6,85.71427,9,9.5,125.53593024309883,129.1736061445811,6.60904001114634
6,85.71427,10,10.5,130.54077332699245,120.82824406462208,6.811901642562046
6,85.71427,11,11.5,112.36020368247266,139.42642689049302,6.040358476871087
6,85.71427,12,12.5,109.24934175573054,52.21243706097125,4.4952627066605
6,85.71427,13,13.5,98.93270197078914,76.3714478799712,2.8610078784293265
6,85.71427,14,14.5,0.0,0.0,0.0
6,85.71427,15,15.5,86.79139461128673,122.40853397565546,1.792765649107963
6,85.71427,16,16.5,0.0,0.0,0.0
6,85.71427,17,17.5,0.0,0.0,0.0
6,85.71427,18,18.5,0.0,0.0,0.0
6,85.71427,19,19.5,0.0,0.0,0.0
7,99.99999,0,0.5,137.34158371224765,149.78042679313043,51.02628128190105
7,99.99999,1,1.5,129.3278959242945,143.76214581525699,29.65008772023774
7,99.99999,2,2.5,139.19179160161627,135.14991967016002,19.736622661680084
7,99.99999,3,3.5,141.14327448737572,132.44986846671588,15.784508312746999
7,99.99999,4,4.5,130.37627433336465,141.72170562969862,13.104146704365652
7,99.99999,5,5.5,135.09618511557505,135.51779860288158,11.441467334683697
7,99.99999,6,6.5,134.62564793081066,132.83568951259036,9.429194909594038
7,99.99999,7,7.5,134.32360055918468,128.9371121172077,8.386420459717957
7,99.99999,8,8.5,132.61240829671144,129.07856559603164,7.858960352650466
7,99.99999,9,9.5,124.17580178738899,131.9484061276449,7.088146360684798
7,99.99999,10,10.5,137.73427228127147,122.82293245526775,6.885359883829537
7,99.99999,11,11.5,97.60529581283217,147.59810683040953,5.622076288317686
7,99.99999,12,12.5,117.75418616985496,81.48932855897465,4.548334692767778
7,99.99999,13,13.5,100.40620326189217,58.45301827588349,3.4427546435472376
7,99.99999,14,14.5,0.0,0.0,0.0
7,99.99999,15,15.5,0.0,0.0,0.0
7,99.99999,16,16.5,22.839694177366212,98.62004316043637,0.5336010868453478
7,99.99999,17,17.5,0.0,0.0,0.0
7,99.99999,18,18.5,0.0,0.0,0.0
7,99.99999,19,19.5,0.0,0.0,0.0
8,114.28571,0,0.5,150.40952832503436,137.77941109835635,53.36523409958649
8,114.28571,1,1.5,147.38721643536257,128.1674108096863,29.35538892546924
8,114.28571,2,2.5,143.1363007887986,130.62091587198776,21.631640798350368
8,114.28571,3,3.5,139.74919858035943,136.77593474693646,15.82396435589434
8,114.28571,4,4.5,134.57897038874145,140.02488584521637,12.98194849869696
8,114.28571,5,5.5,132.68321761790924,139.3385199600686,11.391862029196195
8,114.28571,6,6.5,136.0996674791342,135.8828106187854,9.23896884959347
8,114.28571,7,7.5,135.1487654872268,129.50185297465072,8.686632047789962
8,114.28571,8,8.5,135.93173545145416,126.71691742368486,7.790800991112099
8,114.28571,9,9.5,132.34685864439228,132.85512025217068,7.558079065388848
8,114.28571,10,10.5,132.82824880270786,134.06529960384336,6.7968694628421
8,114.28571,11,11.5,116.5777758439333,139.749299272767,7.031570215747782
8,114.28571,12,12.5,145.32673971843684,76.47526988292854,5.903074347535717
8,114.28571,13,13.5,64.73598706530464,68.22822750723307,3.169528021799045
8,114.28571,14,14.5,0.0,0.0,0.0
8,114.28571,15,15.5,0.0,0.0,0.0
8,114.28571,16,16.5,14.473718642270185,101.22548371451803,0.49237032516805357
8,114.28571,17,17.5,0.0,0.0,0.0
8,114.28571,18,18.5,0.0,0.0,0.0
8,114.28571,19,19.5,0.0,0.0,0.0
9,128.57141,0,0.5,158.92928302815943,137.93340065337114,54.19768809469076
9,128.57141,1,1.5,153.08065120606895,126.78914013324864,30.084896531883334
9,128.57141,2,2.5,140.24702623713316,135.27872722512058,20.63320696124969
9,128.57141,3,3.5,141.5306896840747,137.56147904351906,16.06450514577902
9,128.57141,4,4.5,138.97060682429108,136.31628337541548,13.074342859160454
9,128.57141,5,5.5,134.34339873682404,142.0261054418754,10.834792590426677
9,128.57141,6,6.5,135.17002537380688,138.7350125359893,9.469221243655769
9,128.57141,7,7.5,138.04755301059032,131.6828783475533,8.64183857761751
9,128.57141,8,8.5,139.00950078256915,125.15950556574386,7.958667097523861
9,128.57141,9,9.5,135.96488823694236,129.98735259843562,7.73690187045339
9,128.57141,10,10.5,133.7994418108124,135.99320414883255,6.346279402053501
9,128.57141,11,11.5,127.34343984164279,129.9769834435097,6.560072924903648
9,128.57141,12,12.5,142.01919775400037,82.88794288661185,6.03226100028576
9,128.57141,13,13.5,50.71138332777756,19.350619108347143,3.7068385706491354
9,128.57141,14,14.5,0.0,0.0,0.0
9,128.57141,15,15.5,0.0,0.0,0.0
9,128.57141,16,16.5,5.724063946173629,102.81693242266329,0.5745812410399758
9,128.57141,17,17.5,0.0,0.0,0.0
9,128.57141,18,18.5,0.0,0.0,0.0
9,128.57141,19,19.5,0.0,0.0,0.0
10,142.85713,0,0.5,150.35318942298147,145.671820152943,53.95494901999491
10,142.85713,1,1.5,142.27765812286563,137.4131789363327,30.31544502346014
10,142.85713,2,2.5,139.83946515731765,139.80627155352127,20.585246203242438
10,142.85713,3,3.5,140.90970097265972,137.35005898049897,16.761025150385628
10,142.85713,4,4.5,143.22976656672756,134.50681994802272,13.08932865752602
10,142.85713,5,5.5,137.90160918494433,140.61812221846534,10.352328823453943
10,142.85713,6,6.5,136.737139166138,140.14195108526542,10.033678862634014
10,142.85713,7,7.5,136.90037269530757,135.2178957837314,8.722989419805353
10,142.85713,8,8.5,143.1424679716664,126.84745814094678,8.453410330669245
10,142.85713,9,9.5,136.99362535109188,131.07889131783438,7.400873796750659
10,142.85713,10,10.5,139.11064173307113,131.65978048340142,6.476805316794517
10,142.85713,11,11.5,130.65182380537541,141.89753693144812,5.829883004322787
10,142.85713,12,12.5,106.2372387542123,115.75739389022895,7.162108892846339
10,142.85713,13,13.5,121.15884674475109,20.09223144510335,1.076523302091804
10,142.85713,14,14.5,0.0,0.0,0.0
10,142.85713,15,15.5,42.348922841731834,43.90391962948597,1.3823720800440995
10,142.85713,16,16.5,0.0,0.0,0.0
10,142.85713,17,17.5,0.0,0.0,0.0
10,142.85713,18,18.5,0.0,0.0,0.0
10,142.85713,19,19.5,0.0,0.0,0.0
11,157.14286,0,0.5,135.032570639162,157.18718291220515,53.965166813286196
11,157.14286,1,1.5,130.32440312758234,150.55684141252692,29.75868660410483
11,157.14286,2,2.5,136.58951552934593,145.49168117174008,21.033607351439255
11,157.14286,3,3.5,145.65400546969852,138.42628447912784,16.07039425944733
11,157.14286,4,4.5,140.36034044288792,137.5982580403536,13.238377810946103
11,157.14286,5,5.5,143.40572555636166,137.42562383326484,11.178274487268874
11,157.14286,6,6.5,145.12341986541216,137.9660404464349,9.802208633773128
11,157.14286,7,7.5,133.0426144376409,140.85421748560285,9.120990230986248
11,157.14286,8,8.5,141.05756471704598,130.93280524035728,8.501211064680758
11,157.14286,9,9.5,138.2252206479187,131.92541777163464,7.811539476961722
11,157.14286,10,10.5,143.94519138095544,127.3591125013536,6.5039785117597395
11,157.14286,11,11.5,144.29393105005104,136.23357751078012,6.065401241173325
11,157.14286,12,12.5,107.06555081627896,159.075664139987,5.6860249019946245
11,157.14286,13,13.5,123.37022841676179,8.408501670938815,1.3902999325183387
11,157.14286,14,14.5,0.0,0.0,0.0
11,157.14286,15,15.5,38.20990964922179,47.16046297656611,1.08039826036865
11,157.14286,16,16.5,0.0,0.0,0.0
11,157.14286,17,17.5,0.0,0.0,0.0
11,157.14286,18,18.5,0.0,0.0,0.0
11,157.14286,19,19.5,0.0,0.0,0.0
12,171.42856,0,0.5,139.37307191904384,151.34642022984139,54.17305510551159
12,171.42856,1,1.5,134.66140314652208,149.1175710679574,30.538773875141185
12,171.42856,2,2.5,140.0900201109049,146.04603421931023,20.23507687741559
12,171.42856,3,3.5,142.85379987008307,140.852873282136,17.008701597993568
12,171.42856,4,4.5,146.3829777196995,137.19230855295615,14.135777783197037
12,171.42856,5,5.5,141.4603477382435,141.0209006823325,11.596834125290966
12,171.42856,6,6.5,147.5798459500779,138.00895132066623,10.598805453800697
12,171.42856,7,7.5,134.88681247065344,142.0111559456953,8.851520823174628
12,171.42856,8,8.5,136.1165356994872,135.16845901635554,9.395881005408787
12,171.42856,9,9.5,140.69849868790973,132.53586358375213,8.105236265879032
12,171.42856,10,10.5,143.85564516985062,127.85479173560606,6.126062491673166
12,171.42856,11,11.5,144.8075474001348,131.11989945891108,5.455329128201885
12,171.42856,12,12.5,106.38147795230657,149.1054161962077,5.489696559205445
12,171.42856,13,13.5,118.1801174677807,141.90760112458395,3.2027585723021277
12,171.42856,14,14.5,0.0,0.0,0.0
12,171.42856,15,15.5,34.07100084922766,50.05250936912759,0.8790859031658513
12,171.42856,16,16.5,0.0,0.0,0.0
12,171.42856,17,17.5,0.0,0.0,0.0
12,171.42856,18,18.5,0.0,0.0,0.0
12,171.42856,19,19.5,0.0,0.0,0.0
13,185.71428,0,0.5,151.59592919066566,139.10573152535406,54.80834661593895
13,185.71428,1,1.5,153.05011194448502,138.01378552452115,30.58798746289819
13,185.71428,2,2.5,141.94130166297188,143.8592543237292,20.956990139235433
13,185.71428,3,3.5,142.97563003701748,144.3129655966364,16.94880173173347
13,185.71428,4,4.5,150.17364514340977,135.69762827692986,13.904020348530805
13,185.71428,5,5.5,143.3544111901009,141.12325754292056,11.736459395331467
13,185.71428,6,6.5,145.6292521472364,142.11609911488176,10.824423660674183
13,185.71428,7,7.5,142.2312012643223,140.8851934005005,9.796435568762451
13,185.71428,8,8.5,131.38429523401538,142.41341058791556,8.99789157704616
13,185.71428,9,9.5,140.0980714378981,133.29671533873474,8.441325874624916
13,185.71428,10,10.5,144.98250968449824,130.94897618002503,6.351787028180285
13,185.71428,11,11.5,140.3353803884231,128.54544932483117,5.045466971649865
13,185.71428,12,12.5,140.75480750063537,141.96011330599723,5.176013663321541
13,185.71428,13,13.5,119.67499311884127,152.85058491047945,4.321347027441995
13,185.71428,14,14.5,0.0,0.0,0.0
13,185.71428,15,15.5,29.304817661150793,52.84720970700461,0.6318238289817053
13,185.71428,16,16.5,0.0,0.0,0.0
13,185.71428,17,17.5,0.0,0.0,0.0
13,185.71428,18,18.5,0.0,0.0,0.0
13,185.71428,19,19.5,0.0,0.0,0.0
14,199.99998,0,0.5,157.072418287072,138.02118798646725,55.12340295037932
14,199.99998,1,1.5,158.6645580613017,131.78384860212697,29.451425371982193
14,199.99998,2,2.5,152.3525468286293,139.46006739867627,22.407928766238733
14,199.99998,3,3.5,148.66340463272795,144.70088690752192,16.783086418075587
14,199.99998,4,4.5,147.42855937616315,140.0696344967285,13.933548663809638
14,199.99998,5,5.5,147.2011715152141,141.08840437993845,12.058543992670707
14,199.99998,6,6.5,139.047461380144,145.96257965447322,10.235636545172559
14,199.99998,7,7.5,146.91359971751868,140.07621993728563,9.910917552499932
14,199.99998,8,8.5,133.43946505626496,145.4187104281068,9.024865059982856
14,199.99998,9,9.5,135.9915923936025,135.82605277446982,8.659073384069304
14,199.99998,10,10.5,144.92854285545826,134.2871980749746,6.645472997716014
14,199.99998,11,11.5,143.60700132201754,127.96933318341314,5.504981385440016
14,199.99998,12,12.5,148.92177521159607,134.49019205626345,5.16989918954099
14,199.99998,13,13.5,126.88693573705591,147.91390567975174,4.282105520562922
14,199.99998,14,14.5,0.0,0.0,0.0
14,199.99998,15,15.5,24.259488233007218,55.85066026811323,0.3971872251262418
14,199.99998,16,16.5,0.0,0.0,0.0
14,199.99998,17,17.5,0.0,0.0,0.0
14,199.99998,18,18.5,0.0,0.0,0.0
14,199.99998,19,19.5,0.0,0.0,0.0
15,214.2857,0,0.5,142.57414460812652,148.88036264041259,55.18651779581969
15,214.2857,1,1.5,146.370880565688,151.61370241255077,32.61303479651437
15,214.2857,2,2.5,150.1027838925061,146.95210732054923,22.183217922937022
15,214.2857,3,3.5,153.1006860581418,142.81572816747766,16.471163212203656
15,214.2857,4,4.5,152.15325507700805,142.02250708317519,13.790053760939315
15,214.2857,5,5.5,144.76631856766915,142.13221981407014,11.866228227014195
15,214.2857,6,6.5,144.27657160029952,148.5214092157873,10.569453457610898
15,214.2857,7,7.5,145.3585078895144,140.39399369930553,9.281079812058207
15,214.2857,8,8.5,135.89368443513882,149.60562277980668,8.658115963744072
15,214.2857,9,9.5,136.7877100923626,137.10771545781563,8.55623889165918
15,214.2857,10,10.5,139.78443056012853,139.68065880991097,6.476376400571412
15,214.2857,11,11.5,147.44719004726838,131.6517477086456,5.363687900397618
15,214.2857,12,12.5,150.23876959549406,127.97072312803579,5.2530051902011765
15,214.2857,13,13.5,141.2461182479247,142.72297309521937,4.033054195398793
15,214.2857,14,14.5,0.0,0.0,0.0
15,214.2857,15,15.5,18.95726965663438,58.516364561623845,0.20803200766786745
15,214.2857,16,16.5,0.0,0.0,0.0
15,214.2857,17,17.5,0.0,0.0,0.0
15,214.2857,18,18.5,0.0,0.0,0.0
15,214.2857,19,19.5,0.0,0.0,0.0
16,228.57142,0,0.5,135.68102101869755,159.39025803081788,56.046561735820354
16,228.57142,1,1.5,134.5552169968351,165.13308803507368,30.441600554066927
16,228.57142,2,2.5,144.64815353215783,152.82362112656295,21.62628563850725
16,228.57142,3,3.5,152.75902517942623,148.36185441596834,16.359127397243512
16,228.57142,4,4.5,151.89023661439137,143.61828900611704,13.835591493310043
16,228.57142,5,5.5,149.3597564908522,144.89735575010408,11.806776597896397
16,228.57142,6,6.5,146.89268537066508,148.63814329019135,9.754534613272428
16,228.57142,7,7.5,146.35944115850336,142.88922472586032,8.555346428093102
16,228.57142,8,8.5,134.97939390362708,151.399943377666,8.40483657722657
16,228.57142,9,9.5,137.46359814783682,141.12824011875713,7.716206558607398
16,228.57142,10,10.5,137.29661441654753,144.51885054381998,5.996226551890961
16,228.57142,11,11.5,146.91032333035093,135.16078730374244,5.184578425135213
16,228.57142,12,12.5,157.94470659599585,122.82261510375824,5.221950495752729
16,228.57142,13,13.5,156.9161051273573,135.69282700134093,3.9793854980048655
16,228.57142,14,14.5,0.0,0.0,0.0
16,228.57142,15,15.5,13.515548575762097,60.98612073254502,0.04006215640236377
16,228.57142,16,16.5,0.0,0.0,0.0
16,228.57142,17,17.5,0.0,0.0,0.0
16,228.57142,18,18.5,0.0,0.0,0.0
16,228.57142,19,19.5,0.0,0.0,0.0
17,242.85712,0,0.5,143.29247514969765,153.6457457345791,55.1334233819241
17,242.85712,1,1.5,144.59135242926294,157.86886449707248,31.805166202495517
17,242.85712,2,2.5,149.67351789289464,155.10287167873452,21.454211523795113
17,242.85712,3,3.5,149.21808262866912,150.00606960897375,16.37710099926631
17,242.85712,4,4.5,150.89140966521356,149.16257082424355,14.03991585206077
17,242.85712,5,5.5,152.36889680091127,151.5719632327031,11.550521813723746
17,242.85712,6,6.5,149.83727855054747,146.3822835973328,9.225206703661039
17,242.85712,7,7.5,147.6327492592976,145.51969609312343,8.254654946708417
17,242.85712,8,8.5,136.6708944130513,150.64695698425453,7.5919551554251985
17,242.85712,9,9.5,133.246902705163,151.54269497275206,7.096279975404703
17,242.85712,10,10.5,142.8842107132485,140.35814927321482,5.718698949935294
17,242.85712,11,11.5,147.83895470227293,137.95578809800784,4.824931449177728
17,242.85712,12,12.5,160.99080375633065,121.51485376937502,4.968673978786061
17,242.85712,13,13.5,159.42357257958372,132.07141601066317,3.2370913190967503
17,242.85712,14,14.5,0.0,0.0,0.0
17,242.85712,15,15.5,22.369340549351083,63.838370219346366,2.7239947439191883
17,242.85712,16,16.5,0.0,0.0,0.0
17,242.85712,17,17.5,0.0,0.0,0.0
17,242.85712,18,18.5,0.0,0.0,0.0
17,242.85712,19,19.5,0.0,0.0,0.0
18,257.14285,0,0.5,154.1911129105904,143.9139885637416,56.35305139210164
18,257.14285,1,1.5,162.5472430065613,142.03645837993855,30.39881066959318
18,257.14285,2,2.5,155.08805166083562,156.10372068857663,22.2694867031856
18,257.14285,3,3.5,151.62221224151975,152.33094628485162,17.13199978770678
18,257.14285,4,4.5,150.38107862489107,155.1936054581473,13.281211697395877
18,257.14285,5,5.5,153.94064440059677,155.5018974136285,11.547218535372691
18,257.14285,6,6.5,148.44592293185167,150.9276003346921,9.813560290230319
18,257.14285,7,7.5,151.41497955134798,146.62576060216878,8.01247205105605
18,257.14285,8,8.5,140.31810407551265,148.6734030707119,7.1978755973966955
18,257.14285,9,9.5,131.23472578667796,156.51201250356561,6.9069542656084515
18,257.14285,10,10.5,148.25694158111563,143.05153399280323,5.465716159556698
18,257.14285,11,11.5,146.85576584686274,136.46983709792426,4.806178870089798
18,257.14285,12,12.5,159.6390092402367,124.85757649166936,4.563899128671277
18,257.14285,13,13.5,161.59535434027035,129.1469714907884,3.208993431589883
18,257.14285,14,14.5,162.67453651720854,80.62658227253516,2.2380348518534063
18,257.14285,15,15.5,21.989385522493762,68.24116720002183,2.203708204203575
18,257.14285,16,16.5,0.0,0.0,0.0
18,257.14285,17,17.5,0.0,0.0,0.0
18,257.14285,18,18.5,0.0,0.0,0.0
18,257.14285,19,19.5,0.0,0.0,0.0
19,271.42857,0,0.5,158.22448137325142,142.47431103278976,55.99674221554704
19,271.42857,1,1.5,168.07889865362552,139.3621555116639,31.099218558016464
19,271.42857,2,2.5,165.7871579093883,148.70688499826022,21.879367783441282
19,271.42857,3,3.5,153.6150339931027,155.6190766949866,17.367498281407237
19,271.42857,4,4.5,152.22161558614718,157.37794859234322,13.740530133820261
19,271.42857,5,5.5,155.3082183467483,155.96160931189428,11.242883381140746
19,271.42857,6,6.5,149.17881193559393,155.69788852392495,9.62252036183219
19,271.42857,7,7.5,148.06941424458032,151.11960925835095,7.8904202464979285
19,271.42857,8,8.5,145.68792700553215,152.1571213983757,7.50170686666604
19,271.42857,9,9.5,137.86222207996366,152.3962872691285,6.515380492532266
19,271.42857,10,10.5,141.52434709799638,151.71985455755703,5.2658041677144425
19,271.42857,11,11.5,153.87896558461824,134.5712375095356,5.179133160658709
19,271.42857,12,12.5,157.40049302657448,130.85638010091753,4.676413076823712
19,271.42857,13,13.5,173.31471505368043,122.3951436055989,3.1633350363028514
19,271.42857,14,14.5,169.03200922554367,72.10703609954192,2.437469893565428
19,271.42857,15,15.5,22.610988386298867,72.51297756102973,1.7355093861547213
19,271.42857,16,16.5,0.0,0.0,0.0
19,271.42857,17,17.5,0.0,0.0,0.0
19,271.42857,18,18.5,0.0,0.0,0.0
19,271.42857,19,19.5,0.0,0.0,0.0
20,285.71427,0,0.5,152.00272784151946,158.4533340188902,55.111335541260615
20,285.71427,1,1.5,159.1028748017064,155.03467818287754,32.427214400702
20,285.71427,2,2.5,167.3695255380256,151.16930711106386,22.626060484717655
20,285.71427,3,3.5,160.8784155471495,155.20309306157932,17.25849691504131
20,285.71427,4,4.5,160.7003916642506,152.53287777364753,13.648068848647092
20,285.71427,5,5.5,156.92978155630092,156.73999571105296,11.781323099804107
20,285.71427,6,6.5,146.31161769376828,162.06193259046714,9.309537963575186
20,285.71427,7,7.5,145.8549222429008,156.79791849993913,8.181683257162044
20,285.71427,8,8.5,148.73598371870676,151.9469857975449,7.7025426175813205
20,285.71427,9,9.5,143.43961254931438,157.7210074998741,6.310000596434547
20,285.71427,10,10.5,141.01146028500676,149.95934852143944,5.430631397497076
20,285.71427,11,11.5,158.033046215209,137.86770417462824,5.403094719471736
20,285.71427,12,12.5,169.69647812934315,126.03582229195314,4.37739769946599
20,285.71427,13,13.5,149.8762026798577,128.23748538235463,3.779189332299234
20,285.71427,14,14.5,166.90956867393734,62.43877532882224,2.437238518457519
20,285.71427,15,15.5,23.355089083024858,76.94581166891601,1.6746191055662718
20,285.71427,16,16.5,0.0,0.0,0.0
20,285.71427,17,17.5,0.0,0.0,0.0
20,285.71427,18,18.5,0.0,0.0,0.0
20,285.71427,19,19.5,0.0,0.0,0.0
21,299.99999,0,0.5,146.93649425936238,169.52222454154412,55.9650292714994
21,299.99999,1,1.5,145.27631650037628,172.43148900496894,31.66358540695763
21,299.99999,2,2.5,164.0521392910577,162.18841698025352,22.304942084009404
21,299.99999,3,3.5,171.02868814328676,152.29813197284741,17.09862267026148
21,299.99999,4,4.5,166.34076067801425,148.9445388646657,14.691512806339349
21,299.99999,5,5.5,158.2936111345844,157.89291081729982,10.92615863657769
21,299.99999,6,6.5,145.8939400979336,166.01040292291046,9.69506815041567
21,299.99999,7,7.5,146.4631429372117,161.59240167976606,8.86365998480135
21,299.99999,8,8.5,149.68820348254116,152.1609931884954,7.669152224073866
21,299.99999,9,9.5,145.37549415905877,162.06085566359604,6.430780424059848
21,299.99999,10,10.5,143.45525078695013,150.5980400214077,5.906501537927111
21,299.99999,11,11.5,160.14391686371604,141.05708655209153,5.576459701890012
21,299.99999,12,12.5,177.736625476184,117.40682733845068,4.180719072228738
21,299.99999,13,13.5,153.27025017010652,133.34800282912585,3.159791544055932
21,299.99999,14,14.5,184.27603526619805,46.90204947909466,2.7270878160998677
21,299.99999,15,15.5,24.664948057369244,81.23973609745435,1.4452735010016422
21,299.99999,16,16.5,0.0,0.0,0.0
21,299.99999,17,17.5,0.0,0.0,0.0
21,299.99999,18,18.5,0.0,0.0,0.0
21,299.99999,19,19.5,0.0,0.0,0.0
22,314.28571,0,0.5,150.52758544450592,169.32365936206426,55.859026312697544
22,314.28571,1,1.5,151.90053133361454,170.64339948337425,32.31804583781465
22,314.28571,2,2.5,164.65167154896878,166.81622843992486,21.756048582633074
22,314.28571,3,3.5,169.36355376689278,158.40993313198155,17.2622687609882
22,314.28571,4,4.5,170.0087724919915,152.47081263007584,14.27727126189928
22,314.28571,5,5.5,158.40914166849225,157.76345184868455,11.621554864849628
22,314.28571,6,6.5,152.20262125588383,165.29567312189292,10.009186721739027
22,314.28571,7,7.5,144.00747519834576,166.91788401215794,8.920185586632876
22,314.28571,8,8.5,152.16495730457322,155.60782943975258,8.09454452366096
22,314.28571,9,9.5,150.27240516217083,163.9666288968111,6.719222958380876
22,314.28571,10,10.5,153.89721901153908,148.26002046271083,6.014749172126569
22,314.28571,11,11.5,163.6243794972353,143.0431125781667,5.29566443820054
22,314.28571,12,12.5,175.2064411704012,121.40433283396939,4.271679218109109
22,314.28571,13,13.5,164.70388153492434,129.04875321823783,2.8942477565619926
22,314.28571,14,14.5,181.3629643338584,80.21656862654606,3.473099160336397
